 epoch , batch , loss , ppl 
8,400,4.9444403648376465,140.39226041706038
8,500,5.038494110107422,154.23757524983705
8,600,4.825829029083252,124.68979701416669
8,604,4.399076461791992,81.3756804006422
9,100,4.678776741027832,107.63832246187694
9,200,4.271076679229736,71.598682948954
9,300,4.573980808258057,96.92919933761748
9,400,4.7514729499816895,115.75465984332136
9,500,4.897651672363281,133.97479327437216
9,600,4.652744770050049,104.87244163312889
9,604,4.266179084777832,71.24887893489104
10,100,4.510615348815918,90.97778436138516
10,200,4.122604846954346,61.719803697345455
10,300,4.398097515106201,81.29605692793619
10,400,4.559650897979736,95.55011726796151
10,500,4.7582106590271,116.53721441405209
10,600,4.483824253082275,88.5727504300123
10,604,4.13615083694458,62.56154779780945
11,100,4.340846538543701,76.7725027200617
11,200,3.9783473014831543,53.42865975269471
11,300,4.222367763519287,68.19476235041698
11,400,4.366336822509766,78.75461053827703
11,500,4.6162614822387695,101.11530327116132
11,600,4.316544055938721,74.92922909134396
11,604,4.005727291107178,54.91174670479936
12,100,4.169565677642822,64.68735084264345
12,200,3.8383238315582275,46.44755522889899
12,300,4.049050331115723,57.34297434081285
12,400,4.1722869873046875,64.86362489484921
12,500,4.476269245147705,87.90610402806362
12,600,4.152204513549805,63.573995665444215
12,604,3.8757314682006836,48.217955295838784
13,100,3.997584342956543,54.46641880025592
13,200,3.701385021209717,40.503363547102026
13,300,3.8819808959960938,48.520233474931985
13,400,3.98311710357666,53.6841126313566
13,500,4.340521812438965,76.74757673158115
13,600,3.993218183517456,54.229128133103785
13,604,3.7468421459198,42.387018415799936
14,100,3.826059103012085,45.88136773763852
14,200,3.5673675537109375,35.42322058084595
14,300,3.7206060886383057,41.28941156968021
14,400,3.802046298980713,44.792750134954346
14,500,4.204982280731201,67.01941012084085
14,600,3.837653160095215,46.41641462280544
14,604,3.6168200969696045,37.21902655174966
15,100,3.656508684158325,38.72590221995994
15,200,3.436715841293335,31.08470325070313
15,300,3.5622520446777344,35.242475471749806
15,400,3.6281609535217285,37.64352472962641
15,500,4.070580959320068,58.590991688868435
15,600,3.6831650733947754,39.77207661196057
15,604,3.4869279861450195,32.68538336723874
16,100,3.4909656047821045,32.81762126373113
16,200,3.3057684898376465,27.269489864340247
16,300,3.407874345779419,30.20097914211006
16,400,3.459712266921997,31.807823035024967
16,500,3.9381957054138184,51.32591064234376
16,600,3.5278027057647705,34.04906953412633
16,604,3.3586432933807373,28.7501588768886
17,100,3.329268217086792,27.91790438090837
17,200,3.172114849090576,23.85788687113917
17,300,3.258495330810547,26.010370680254496
17,400,3.2947802543640137,26.971486552184686
17,500,3.8072457313537598,45.02625352658478
17,600,3.3728160858154297,29.16053009498039
17,604,3.231870412826538,25.3269846129284
18,100,3.170659065246582,23.823180213705413
18,200,3.038835048675537,20.88090382416492
18,300,3.1136584281921387,22.503220407534922
18,400,3.1347737312316895,22.98343482015429
18,500,3.676079273223877,39.49125572003538
18,600,3.2199320793151855,25.026420312004273
18,604,3.107046127319336,22.354913209862953
19,100,3.017625570297241,20.442694270973156
19,200,2.910513401031494,18.366225385999392
19,300,2.9716310501098633,19.52373783514697
19,400,2.9780943393707275,19.65033407357953
19,500,3.5463778972625732,34.6874481684472
19,600,3.071728229522705,21.57916421615401
19,604,2.9830710887908936,19.74837261656551
20,100,2.8696577548980713,17.63098304955502
20,200,2.7878623008728027,16.24625305363149
20,300,2.831989288330078,16.979203783116436
20,400,2.825288772583008,16.86581466780606
20,500,3.4174888134002686,30.49274582131125
20,600,2.9262356758117676,18.657266144411967
20,604,2.8614935874938965,17.487626741155694
21,100,2.7274227142333984,15.293420668308942
21,200,2.6719846725463867,14.468656261032532
21,300,2.694303035736084,14.795203430931036
21,400,2.678154706954956,14.55820434129101
21,500,3.2906177043914795,26.85944973277758
21,600,2.783926010131836,16.182428776027376
21,604,2.745389223098755,15.570673218580799
22,100,2.588460922241211,13.309271827612475
22,200,2.5640063285827637,12.987746403231858
22,300,2.5601024627685547,12.937142823105171
22,400,2.537790298461914,12.651683615626135
22,500,3.161607027053833,23.60850496666715
22,600,2.6435744762420654,14.06338310037873
22,604,2.63264799118042,13.91055620587884
23,100,2.452195405960083,11.613815791925617
23,200,2.4602465629577637,11.707697868750476
23,300,2.429840564727783,11.357071217906434
23,400,2.4045064449310303,11.07296381587647
23,500,3.0364556312561035,20.831278500964757
23,600,2.507112503051758,12.269450860204717
23,604,2.519566297531128,12.42320751924701
24,100,2.3210809230804443,10.186679374034313
24,200,2.35920786857605,10.58256534886536
24,300,2.3035495281219482,10.009649003450058
24,400,2.2791554927825928,9.768427417706851
24,500,2.9141159057617188,18.43250912187878
24,600,2.374537706375122,10.74604420987096
24,604,2.4085609912872314,11.117950800245554
25,100,2.1937124729156494,8.968446502238395
25,200,2.2597999572753906,9.581172331228178
25,300,2.1802849769592285,8.848827611425547
25,400,2.158329963684082,8.656668628938748
25,500,2.794813632965088,16.359579582694376
25,600,2.2487998008728027,9.47635549479275
25,604,2.301584243774414,9.989996514628988
26,100,2.0743134021759033,7.959079895646098
26,200,2.1615631580352783,8.68470261629358
26,300,2.066593647003174,7.897874297527914
26,400,2.045017957687378,7.72929733696885
26,500,2.6781585216522217,14.558259876539227
26,600,2.1287288665771484,8.404177188395169
26,604,2.1995723247528076,9.021154549802274
27,100,1.9631388187408447,7.121645574550075
27,200,2.0684657096862793,7.912673461435301
27,300,1.9569103717803955,7.07742663343329
27,400,1.9323582649230957,6.905776704697308
27,500,2.563371181488037,12.97949989298754
27,600,2.0085690021514893,7.45264499413085
27,604,2.1003501415252686,8.16902972839736
28,100,1.8561983108520508,6.399362082907278
28,200,1.9761667251586914,7.21503270518469
28,300,1.8495912551879883,6.357220510569165
28,400,1.8260382413864136,6.20923836189892
28,500,2.4470202922821045,11.553868226492142
28,600,1.8978004455566406,6.671204614910949
28,604,1.994524359703064,7.348706855385653
29,100,1.7567253112792969,5.793434602323291
29,200,1.8845775127410889,6.583572378915132
29,300,1.7432692050933838,5.715999685767269
29,400,1.7225358486175537,5.598707953983097
29,500,2.3339927196502686,10.319060505806126
29,600,1.78839111328125,5.9798238635999175
29,604,1.893715500831604,6.644008697536904
30,100,1.6661778688430786,5.291902747641861
30,200,1.7970629930496216,6.031905674396325
30,300,1.6381272077560425,5.145523985608795
30,400,1.6256057024002075,5.081495979541776
30,500,2.2264227867126465,9.266657906744067
30,600,1.6891511678695679,5.414882427637369
30,604,1.7918317317962646,6.0004335910752715
31,100,1.5758662223815918,4.834927927495253
31,200,1.7101554870605469,5.529821226430212
31,300,1.538364052772522,4.656965486040412
31,400,1.5321004390716553,4.627887215812057
31,500,2.1236088275909424,8.361257442690247
31,600,1.588876724243164,4.898243758528554
31,604,1.6973496675491333,5.459458819568008
32,100,1.4960070848464966,4.46382974524886
32,200,1.6272852420806885,5.090037724767727
32,300,1.446149468421936,4.24673082131539
32,400,1.4404040575027466,4.222401565395233
32,500,2.02250075340271,7.557200016517652
32,600,1.4982308149337769,4.47376714270771
32,604,1.6060723066329956,4.983200257507848
33,100,1.4134905338287354,4.1102774562324145
33,200,1.548690915107727,4.7053065034241826
33,300,1.3548357486724854,3.876124245791327
33,400,1.3583482503890991,3.8897630780467196
33,500,1.924403190612793,6.8510586694202145
33,600,1.4130852222442627,4.10861185073141
33,604,1.522838830947876,4.5852234106656935
34,100,1.3416268825531006,3.8252616973772975
34,200,1.4711356163024902,4.354177008894036
34,300,1.2688219547271729,3.5566601867162
34,400,1.280221700668335,3.5974371913962875
34,500,1.8153961896896362,6.143509690544282
34,600,1.328975796699524,3.777172812918006
34,604,1.4342856407165527,4.196646024692312
35,100,1.2640492916107178,3.5397258888193326
35,200,1.4017274379730225,4.0622111271844386
35,300,1.1897847652435303,3.2863737893931515
35,400,1.2050056457519531,3.336777916634676
35,500,1.7173073291778564,5.56951139451107
35,600,1.2522388696670532,3.498166134706201
35,604,1.3575252294540405,3.8865630386314174
36,100,1.1969876289367676,3.310130547477555
36,200,1.3306182622909546,3.7833817869133584
36,300,1.1119356155395508,3.0402374336407956
36,400,1.134730339050293,3.1103346940003234
36,500,1.6238963603973389,5.072817384483196
36,600,1.1705739498138428,3.223842431396943
36,604,1.2808589935302734,3.599730543130362
37,100,1.1254686117172241,3.08166061288096
37,200,1.2643176317214966,3.5406758667093507
37,300,1.0437625646591187,2.8398821779043413
37,400,1.0667493343353271,2.905917962416107
37,500,1.5284425020217896,4.61098961971567
37,600,1.0989753007888794,3.0010892340529294
37,604,1.207217812538147,3.3441675965033815
38,100,1.0573883056640625,2.878842505831929
38,200,1.1969468593597412,3.3099955976061755
38,300,0.9775416851043701,2.6579142139381835
38,400,1.0059922933578491,2.734619471692926
38,500,1.4433122873306274,4.23469915301102
38,600,1.0280811786651611,2.795696243106138
38,604,1.1465386152267456,3.1472800864769286
39,100,0.9890367984771729,2.6886435192125284
39,200,1.1321736574172974,3.102392715297385
39,300,0.9079102873802185,2.4791364338512802
39,400,0.9469702243804932,2.577887395067414
39,500,1.3584412336349487,3.8901247776590435
39,600,0.9633052945137024,2.6203431815345346
39,604,1.0832637548446655,2.9543059637967746
40,100,0.9314152598381042,2.5380987061248703
40,200,1.0715019702911377,2.91976160344416
40,300,0.8504312634468079,2.340656073696253
40,400,0.8934288620948792,2.4434937064483973
40,500,1.2736653089523315,3.573928135499271
40,600,0.8967485427856445,2.4516188042270675
40,604,1.026493787765503,2.7912619007800914
41,100,0.8722649216651917,2.3923231465254466
41,200,1.0101710557937622,2.7460707061484437
41,300,0.7911419868469238,2.205914113302409
41,400,0.8413047790527344,2.3193912964962857
41,500,1.1929278373718262,3.2967193491571316
41,600,0.8386727571487427,2.3132946345933862
41,604,0.9629459381103516,2.61940171360467
42,100,0.8094198107719421,2.2466041529486533
42,200,0.9559320211410522,2.6010937278771893
42,300,0.739942729473114,2.095815482600308
42,400,0.7946592569351196,2.2136865699319883
42,500,1.1068105697631836,3.0246959370808657
42,600,0.7694526314735413,2.158584389200332
42,604,0.9079803824424744,2.4793102151644866
43,100,0.7457827925682068,2.1080909872257796
43,200,0.9124692678451538,2.4904645711808997
43,300,0.6843309998512268,1.9824451357147244
43,400,0.7597596049308777,2.137762251217305
43,500,1.0461348295211792,2.84662712784807
43,600,0.7197968363761902,2.054015866943903
43,604,0.847415566444397,2.333607996964587
44,100,0.6915885210037231,1.996885109045447
44,200,0.8728331923484802,2.3936830199860846
44,300,0.6418964266777039,1.9000808286793216
44,400,0.7027273178100586,2.0192523473184876
44,500,0.9641926288604736,2.6226693339246667
44,600,0.6761118173599243,1.9662178362857428
44,604,0.8056932091712952,2.2382475348804727
45,100,0.6427032947540283,1.9016145619194038
45,200,0.8251515626907349,2.282226639528183
45,300,0.598956823348999,1.8202189996887415
45,400,0.6510908007621765,1.917631442424223
45,500,0.9035794138908386,2.468422823983616
45,600,0.6279285550117493,1.8737252377649236
45,604,0.7509581446647644,2.119029380940947
46,100,0.591415286064148,1.8065433826403463
46,200,0.7861851453781128,2.1950068019884363
46,300,0.5584853887557983,1.7480229190915024
46,400,0.6103969216346741,1.841162050817155
46,500,0.8454444408416748,2.3290126929436155
46,600,0.5825567245483398,1.7906106815525118
46,604,0.7085341215133667,2.0310118588712283
47,100,0.5418287515640259,1.719147883616501
47,200,0.7410892844200134,2.0982198283035083
47,300,0.5156342387199402,1.6747003248275978
47,400,0.5830398201942444,1.791475926757548
47,500,0.7832475304603577,2.1885681789900437
47,600,0.5399617552757263,1.7159412352305128
47,604,0.6565185785293579,1.9280682183603113
48,100,0.515333890914917,1.6741974077897592
48,200,0.6999819874763489,2.013716435028886
48,300,0.4780145585536957,1.612868964252119
48,400,0.538864254951477,1.7140590222220764
48,500,0.7293689846992493,2.0737716131016257
48,600,0.4957849979400635,1.641786532383029
48,604,0.6198762655258179,1.8586980425922537
49,100,0.45011183619499207,1.5684875893656218
49,200,0.6614049673080444,1.9375125648496834
49,300,0.44528740644454956,1.5609387552279483
49,400,0.49540913105010986,1.6411695551430563
49,500,0.6731285452842712,1.9603608144089206
49,600,0.47577282786369324,1.60925739599016
49,604,0.5779972076416016,1.7824649462973285
50,100,0.43198162317276,1.540306808948914
50,200,0.6290775537490845,1.8758793830153235
50,300,0.4064197242259979,1.501432607863235
50,400,0.46011632680892944,1.5842582659844662
50,500,0.6196701526641846,1.858314980498151
50,600,0.4336066246032715,1.5428118445088275
50,604,0.5407717227935791,1.7173316549149689
51,100,0.3893420696258545,1.4760093629583155
51,200,0.5962048768997192,1.8152167406071247
51,300,0.38145366311073303,1.464411804351614
51,400,0.43477264046669006,1.5446118367996393
51,500,0.5759730935096741,1.7788606827608093
51,600,0.40414848923683167,1.4980263712365431
51,604,0.5075563192367554,1.6612267230461017
52,100,0.36590576171875,1.4418193616735044
52,200,0.5530632734298706,1.7385705862089975
52,300,0.34544941782951355,1.4126246357283252
52,400,0.41300374269485474,1.5113506824478313
52,500,0.5299168825149536,1.6987911035061825
52,600,0.38216620683670044,1.4654556336378777
52,604,0.4726507067680359,1.604240934600649
53,100,0.3438919484615326,1.410426228550034
53,200,0.5267035961151123,1.693341161957958
53,300,0.3296833336353302,1.3905277253772705
53,400,0.38153940439224243,1.4645373702793916
53,500,0.4859778583049774,1.6257639986421828
53,600,0.3497487008571625,1.4187109829388653
53,604,0.4503605365753174,1.5688777213366065
54,100,0.3160819709300995,1.371742694042127
54,200,0.5003862977027893,1.6493582909713516
54,300,0.2964996099472046,1.3451420353207382
54,400,0.35190021991729736,1.4217666526465567
54,500,0.4469594955444336,1.5635509672231336
54,600,0.3221197724342346,1.3800500580137458
54,604,0.4212888479232788,1.5239243972393652
55,100,0.28499269485473633,1.3297523140521736
55,200,0.4624723196029663,1.5879951673708528
55,300,0.27742016315460205,1.3197207525960548
55,400,0.33288440108299255,1.3949860302744286
55,500,0.42207950353622437,1.525129773073538
55,600,0.3025487959384918,1.3533037105346808
55,604,0.40040063858032227,1.4924224999135536
56,100,0.2743717432022095,1.3157038152889091
56,200,0.4395464062690735,1.5520030799595443
56,300,0.259369432926178,1.2961125430412057
56,400,0.30806055665016174,1.3607833909258809
56,500,0.3955463767051697,1.4851954454694671
56,600,0.2851253151893616,1.3299286779434925
56,604,0.3766292929649353,1.45736395415022
57,100,0.24941463768482208,1.2832740165392027
57,200,0.40875592827796936,1.5049443612945668
57,300,0.23341169953346252,1.2629013081926603
57,400,0.2813718318939209,1.3249461695973552
57,500,0.3585872948169708,1.4313059722676313
57,600,0.25866350531578064,1.29519790428325
57,604,0.3586346209049225,1.4313737119828758
58,100,0.2327646166086197,1.262084370662036
58,200,0.3831627666950226,1.4669167758334174
58,300,0.2208419293165207,1.247126280879079
58,400,0.2676282227039337,1.3068611883686931
58,500,0.33076566457748413,1.3920335513143731
58,600,0.24167707562446594,1.2733829200304985
58,604,0.3378441631793976,1.401922015311919
59,100,0.21638590097427368,1.2415814140420012
59,200,0.35521480441093445,1.4264870370818195
59,300,0.20939970016479492,1.232937705460229
59,400,0.24385997653007507,1.2761656248392652
59,500,0.3079656660556793,1.3606542715071603
59,600,0.22154191136360168,1.2479995524877048
59,604,0.32577356696128845,1.3851017005747062
60,100,0.20981541275978088,1.2334503597442603
60,200,0.3332602381706238,1.3955104162970182
60,300,0.18760521709918976,1.206357172145883
60,400,0.2323494851589203,1.261560548482653
60,500,0.2856791019439697,1.3306653787986715
60,600,0.195541113615036,1.2159687857670451
60,604,0.3040969967842102,1.3554005192054988
61,100,0.19447201490402222,1.2146694897671428
61,200,0.3109120726585388,1.364669224173874
61,300,0.1714956909418106,1.187079027528662
61,400,0.2150854915380478,1.2399678991976828
61,500,0.2648467421531677,1.303231230060217
61,600,0.18628573417663574,1.204766454152141
61,604,0.2856615483760834,1.330642021078617
62,100,0.17535500228405,1.191669186813373
62,200,0.282101571559906,1.3259133882385876
62,300,0.15324878692626953,1.1656149326292018
62,400,0.1950284242630005,1.2153455312997912
62,500,0.24313534796237946,1.2752412137381912
62,600,0.17025023698806763,1.1856014955504333
62,604,0.26486441493034363,1.3032542619788727
63,100,0.16781370341777802,1.1827162541267326
63,200,0.26068201661109924,1.297814916228244
63,300,0.15859836339950562,1.1718671873965898
63,400,0.19013315439224243,1.2094106252730261
63,500,0.229403555393219,1.2578495485680246
63,600,0.15994930267333984,1.1734513786359089
63,604,0.2566089630126953,1.2925395971353688
64,100,0.15437524020671844,1.1669286831942012
64,200,0.24615643918514252,1.2790996591991128
64,300,0.1320367455482483,1.141150250688429
64,400,0.16757696866989136,1.1824362972315605
64,500,0.20969098806381226,1.2332968976056948
64,600,0.15146858990192413,1.1635417542750806
64,604,0.24130968749523163,1.2729151801880034
65,100,0.15320166945457458,1.1655600130944515
65,200,0.23539814352989197,1.2654124842439483
65,300,0.13612666726112366,1.1458270231738314
65,400,0.15662573277950287,1.1695578048284079
65,500,0.19058841466903687,1.2099613472404518
65,600,0.14182892441749573,1.1523794876806608
65,604,0.23422947525978088,1.2639345006295042
66,100,0.14522682130336761,1.156301814410249
66,200,0.2035665512084961,1.2257667311840625
66,300,0.12135136872529984,1.12902154554231
66,400,0.16330808401107788,1.1773993717384137
66,500,0.18190686404705048,1.1995024718714982
66,600,0.13685081899166107,1.1466570763014907
66,604,0.2059815526008606,1.2287305369035892
67,100,0.14539116621017456,1.156491862340456
67,200,0.18721044063568115,1.2058810247198175
67,300,0.12230344116687775,1.1300969677004344
67,400,0.13845263421535492,1.1484952809016826
67,500,0.15970435738563538,1.1731639824499693
67,600,0.12781408429145813,1.13634171928133
67,604,0.20041972398757935,1.2219155177974974
68,100,0.14512620866298676,1.1561854816839936
68,200,0.17589625716209412,1.192314358159069
68,300,0.11114821583032608,1.117560534742414
68,400,0.12296143919229507,1.1308408139715622
68,500,0.14222785830497742,1.152839302621318
68,600,0.11881846934556961,1.1261654661776794
68,604,0.1888708770275116,1.2078849767144737
69,100,0.12646794319152832,1.1348130721076723
69,200,0.1659911721944809,1.180562679899534
69,300,0.10564230382442474,1.1114242531917926
69,400,0.11197178810834885,1.1184813057265244
69,500,0.13390958309173584,1.1432894422745647
69,600,0.11182793229818344,1.1183204172647816
69,604,0.17214177548885345,1.1878462287562084
70,100,0.12657848000526428,1.1349385176618974
70,200,0.13950182497501373,1.1497009038915709
70,300,0.09901630133390427,1.104084297458978
70,400,0.10164108872413635,1.1069860906297695
70,500,0.1231127679347992,1.1310119556389129
70,600,0.10855121165513992,1.1146619907621598
70,604,0.16713285446166992,1.1819112770647304
71,100,0.12376633286476135,1.1317513869953673
71,200,0.13194459676742554,1.1410450999289241
71,300,0.10906587541103363,1.1152358145393613
71,400,0.10475774109363556,1.1104415634087785
71,500,0.1181640699505806,1.125428745259108
71,600,0.10302089154720306,1.1085145674185102
71,604,0.15080863237380981,1.1627741194661185
72,100,0.10133485496044159,1.1066471460136698
72,200,0.12866586446762085,1.137310044972929
72,300,0.09349580854177475,1.0980060010853698
72,400,0.09099945425987244,1.0952684075263819
72,500,0.10271855443716049,1.1081794729860504
72,600,0.10288584977388382,1.108364881752712
72,604,0.14517498016357422,1.1562418719600007
73,100,0.111452616751194,1.1179007729801045
73,200,0.11236625909805298,1.1189226011875661
73,300,0.08739392459392548,1.0913264954017765
73,400,0.0805017501115799,1.0838307434653258
73,500,0.10551086068153381,1.1112781736956523
73,600,0.09173047542572021,1.0960693646371997
73,604,0.14342573285102844,1.1542210869145044
74,100,0.09132051467895508,1.0956201113163722
74,200,0.10467271506786346,1.110347150989603
74,300,0.08887451142072678,1.092943495793957
74,400,0.07848424464464188,1.0816463133059888
74,500,0.09263698756694794,1.0970634153153025
74,600,0.09547878056764603,1.1001854764749515
74,604,0.12546071410179138,1.1336706308166675
75,100,0.09995348751544952,1.105119515025846
75,200,0.09719234704971313,1.102072333597357
75,300,0.10837029665708542,1.1144603499307448
75,400,0.07759072631597519,1.0806802741510326
75,500,0.0886683315038681,1.092718176023867
75,600,0.08932661265134811,1.0934377286066181
75,604,0.12449941039085388,1.1325813526797242
76,100,0.0927903950214386,1.0972317259309823
76,200,0.08864844590425491,1.0926964468837777
76,300,0.07401019334793091,1.0768177818185853
76,400,0.07095376402139664,1.073531588937284
76,500,0.08993446081876755,1.094102574768429
76,600,0.08255461603403091,1.0860579879993109
76,604,0.10577923059463501,1.1115764473446046
77,100,0.08523782342672348,1.0889760199132832
77,200,0.08113085478544235,1.0845128009720033
77,300,0.06612259149551392,1.0683576807041426
77,400,0.06346791237592697,1.0655252950778116
77,500,0.07804865390062332,1.0811752607841183
77,600,0.0840177834033966,1.0876482357241726
77,604,0.11153444647789001,1.117992254237723
78,100,0.08451035618782043,1.088184113612714
78,200,0.08208738267421722,1.085550664005202
78,300,0.083949975669384,1.0875744872622917
78,400,0.05813677981495857,1.059859953244716
78,500,0.07404635846614838,1.0768567257651653
78,600,0.08103468269109726,1.0844085061197972
78,604,0.1012604609131813,1.1065648211158678
79,100,0.0925009623169899,1.0969141971389644
79,200,0.07343333959579468,1.0761967945674091
79,300,0.06807407736778259,1.0704446012602562
79,400,0.06112924590706825,1.0630362983994637
79,500,0.07218797504901886,1.0748573714422507
79,600,0.07667500525712967,1.0796911254273922
79,604,0.08301614224910736,1.0865593479183393
80,100,0.07575945556163788,1.0787030669236317
80,200,0.07079850137233734,1.0733649225178066
80,300,0.05238386616110802,1.053780175434938
80,400,0.057534221559762955,1.059221518246993
80,500,0.06197085604071617,1.063931337104624
80,600,0.07060353457927704,1.0731556724001547
80,604,0.09001815319061279,1.0941941466398333
81,100,0.07033530622720718,1.072867860224051
81,200,0.05988433212041855,1.0617137332664712
81,300,0.07150040566921234,1.0741185864380665
81,400,0.04439570754766464,1.0453959441182425
81,500,0.06165887787938118,1.0635994655333205
81,600,0.06464658677577972,1.066781942909344
81,604,0.08100216090679169,1.0843732397937271
82,100,0.0771130695939064,1.080164203215865
82,200,0.059976667165756226,1.061811771178266
82,300,0.07556816935539246,1.0784967456401315
82,400,0.05115981772542,1.0524910865741923
82,500,0.05774687975645065,1.0594467943375108
82,600,0.06602173298597336,1.0682499331745294
82,604,0.07423479855060577,1.0770596678581292
83,100,0.08531425893306732,1.089059259527952
83,200,0.058418333530426025,1.0601584027652413
83,300,0.05843135714530945,1.0601722099499038
83,400,0.04414331540465355,1.0451321276896088
83,500,0.05870617553591728,1.0604636048089087
83,600,0.06453181803226471,1.0666595167116366
83,604,0.07918967306613922,1.0824096065501239
84,100,0.08326031267642975,1.0868246859711663
84,200,0.05730019137263298,1.058973657441452
84,300,0.05569012463092804,1.0572700110355053
84,400,0.046082545071840286,1.0471608453567296
84,500,0.05965283885598183,1.0614679821344235
84,600,0.05873824656009674,1.060497615508196
84,604,0.06793753057718277,1.0702984454642188
85,100,0.0730653703212738,1.075800860064004
85,200,0.057892005890607834,1.0596005589124775
85,300,0.05472917854785919,1.056254519554079
85,400,0.04409709945321083,1.0450838270300835
85,500,0.05999371409416199,1.0618298719617907
85,600,0.062356263399124146,1.0643414630984964
85,604,0.06961432844400406,1.072094625108681
86,100,0.058641549199819565,1.0603950731460638
86,200,0.044173017144203186,1.0451631703928694
86,300,0.04677720367908478,1.0478885173636758
86,400,0.03499865531921387,1.0356183162226353
86,500,0.05049782618880272,1.0517945769496897
86,600,0.057731837034225464,1.0594308574935383
86,604,0.06731511652469635,1.069632483944811
87,100,0.04914843663573265,1.0503762534862233
87,200,0.06521189957857132,1.0673851788919044
87,300,0.0597725436091423,1.0615950525025244
87,400,0.03561432287096977,1.0362561091299904
87,500,0.05178924277424812,1.053153759357297
87,600,0.048793938010931015,1.0500039625410509
87,604,0.058279234915971756,1.0600109464560366
88,100,0.06478096544742584,1.0669253052819752
88,200,0.03998463228344917,1.0407947794303292
88,300,0.04381844401359558,1.0447926493078399
88,400,0.03421444818377495,1.0348064953089435
88,500,0.041123319417238235,1.0419805940623856
88,600,0.05315759778022766,1.0545958339859873
88,604,0.0727221891283989,1.0754317287846307
89,100,0.04575873911380768,1.0468218233276232
89,200,0.033819545060396194,1.0343979276694815
89,300,0.04072051867842674,1.041560968027782
89,400,0.035297099500894547,1.03592743660885
89,500,0.05127469822764397,1.0526120042242115
89,600,0.054283395409584045,1.055783764034767
89,604,0.06295643746852875,1.0649804449766367
90,100,0.07208387553691864,1.074745485138062
90,200,0.03891224414110184,1.0396792417018745
90,300,0.04863360896706581,1.049835629904348
90,400,0.03555290400981903,1.0361924654143895
90,500,0.05249674618244171,1.0538991328774552
90,600,0.04814930632710457,1.04932731483636
90,604,0.05446956679224968,1.0559803390556672
91,100,0.04180242493748665,1.0426884491627537
91,200,0.04398428276181221,1.0449659307809411
91,300,0.043978672474622726,1.0449600682384115
91,400,0.030484534800052643,1.0309539460165806
91,500,0.043895699083805084,1.0448733679552387
91,600,0.048608310520648956,1.0498090710298689
91,604,0.06142192706465721,1.0633474746293266
92,100,0.050422366708517075,1.0517152120719997
92,200,0.03750383108854294,1.0382159745715314
92,300,0.0566939041018486,1.0583318097845427
92,400,0.030953504145145416,1.0314375452011981
92,500,0.044288694858551025,1.045284079472649
92,600,0.04267043247818947,1.0435939035129824
92,604,0.04540485516190529,1.0464514354248793
93,100,0.061632417142391205,1.0635713222799477
93,200,0.030865348875522614,1.031346622554016
93,300,0.03320268914103508,1.0337600499443755
93,400,0.024033844470977783,1.0243249850412006
93,500,0.0396357886493206,1.0404317681178648
93,600,0.043316613882780075,1.0442684724108433
93,604,0.03939037397503853,1.0401764622235672
94,100,0.08101564645767212,1.0843878632628283
94,200,0.03945837914943695,1.0402472020105944
94,300,0.041560519486665726,1.0424362476490836
94,400,0.029290668666362762,1.0297238594404952
94,500,0.03965115174651146,1.0404477524950233
94,600,0.041883084923028946,1.0427725557899625
