 epoch , batch , loss , ppl 
 epoch , batch , loss , ppl 
45,600,0.04997016489505768,1.0512397320604219
45,604,0.0551731139421463,1.0567235324186874
46,100,0.05343770980834961,1.054891280341001
46,200,0.04479854926466942,1.0458171580508968
46,300,0.054316192865371704,1.0558183916239345
46,400,0.04666297137737274,1.047768821483098
46,500,0.057390667498111725,1.059069473609434
46,600,0.04275166988372803,1.0436786858178404
46,604,0.048889800906181335,1.0501046237856866
47,100,0.04726596176624298,1.0484008065335169
47,200,0.038471922278404236,1.0392215489750123
47,300,0.042011409997940063,1.0429063782425039
47,400,0.03984833508729935,1.0406529316870698
47,500,0.04932026565074921,1.0505567541104348
47,600,0.0381845086812973,1.038922905490585
47,604,0.040249086916446686,1.0410700588296011
48,100,0.03881656378507614,1.0395797695807159
48,200,0.03544139862060547,1.0360769308117186
48,300,0.04308395832777023,1.0440255458100227
48,400,0.031250424683094025,1.0317438456631782
48,500,0.03821945935487747,1.0389592171804851
48,600,0.029850587248802185,1.0303005824080629
48,604,0.03362848609685898,1.0342003155519202
49,100,0.03613663464784622,1.0367974992745654
49,200,0.02593032270669937,1.0262694383054953
49,300,0.029291726648807526,1.0297249488708375
49,400,0.02738530933856964,1.027763733445036
49,500,0.03384080529212952,1.0344199194429025
49,600,0.024205438792705536,1.0245007684735257
49,604,0.028480373322963715,1.028889816948212
50,100,0.02662346512079239,1.026981035772175
50,200,0.024375274777412415,1.024674780346693
50,300,0.025564245879650116,1.0258938136037672
50,400,0.023924119770526886,1.0242125974550125
50,500,0.032925620675086975,1.0334736673088099
50,600,0.02022501826286316,1.0204309297900354
50,604,0.025243841111660004,1.0255651649875404
51,100,0.02150806039571762,1.0217410259411808
51,200,0.02023094892501831,1.0204369816390784
51,300,0.021867908537387848,1.0221087637115425
51,400,0.020012691617012024,1.0202142881136045
51,500,0.023761115968227386,1.024045660513312
51,600,0.017710551619529724,1.0178683134121411
51,604,0.021921731531620026,1.022163778146144
52,100,0.0233168825507164,1.023590846239184
52,200,0.021128520369529724,1.0213533079073485
52,300,0.022631198167800903,1.0228892265537428
52,400,0.023154281079769135,1.0234244223926852
52,500,0.02444731444120407,1.0247486002323127
52,600,0.020794987678527832,1.0210127099935253
52,604,0.024348236620426178,1.024647075403669
53,100,0.030413441359996796,1.030880654559321
53,200,0.02422073483467102,1.0245164394001252
53,300,0.03869841247797012,1.0394569491279402
53,400,0.038775406777858734,1.0395369844690956
53,500,0.06267625838518143,1.0646821015285288
53,600,0.04908251762390137,1.0503070160036008
53,604,0.04187314212322235,1.0427621877627402
54,100,0.04989790916442871,1.0511637767096536
54,200,0.058010004460811615,1.059725597640467
54,300,0.04568062722682953,1.0467400572931644
54,400,0.03296094387769699,1.0335101735533072
54,500,0.04350905865430832,1.0444694557569074
54,600,0.027271613478660583,1.0276468876061486
54,604,0.027151718735694885,1.0275236855324876
55,100,0.023348458111286163,1.0236231672042218
55,200,0.020740143954753876,1.020956715389979
55,300,0.022195100784301758,1.0224432444913065
55,400,0.016707107424736023,1.016847451636553
55,500,0.02144307643175125,1.0216746313164844
55,600,0.01441732794046402,1.014521758881092
55,604,0.01472695916891098,1.0148359351364604
56,100,0.0279834121465683,1.0283786256860263
56,200,0.012918524444103241,1.0130023290695427
56,300,0.013963602483272552,1.0140615489445899
56,400,0.012596860527992249,1.0126765351742237
56,500,0.013504721224308014,1.0135963218545028
56,600,0.009938336908817291,1.009987886188852
56,604,0.010747864842414856,1.0108058306250827
57,100,0.011965326964855194,1.0120371978563962
57,200,0.009297110140323639,1.009340462515252
57,300,0.010520227253437042,1.0105757594102962
57,400,0.010142222046852112,1.0101938287020367
57,500,0.010983429849147797,1.0110439691548305
57,600,0.008343018591403961,1.0083779185605262
57,604,0.00882033258676529,1.0088593463406368
58,100,0.009371034801006317,1.0094150804244746
58,200,0.007251560688018799,1.0072779169236552
58,300,0.008503518998622894,1.0085397766158801
58,400,0.007978148758411407,1.0080100589922982
58,500,0.00882759690284729,1.0088666750404298
58,600,0.007003724575042725,1.007028308012367
58,604,0.0075589194893836975,1.0075875602402038
59,100,0.007396124303340912,1.0074235431868357
59,200,0.00642009824514389,1.0064407512503335
59,300,0.006973057985305786,1.0069974263619115
59,400,0.006610162556171417,1.0066320578980172
59,500,0.00747787207365036,1.0075059011814937
59,600,0.005582652986049652,1.0055982650319217
59,604,0.006254054605960846,1.0062736520386384
60,100,0.006157413125038147,1.006176408961625
60,200,0.005146443843841553,1.0051597095332392
60,300,0.005894072353839874,1.005911476575408
60,400,0.005605906248092651,1.0056216487437613
60,500,0.006252087652683258,1.0062716727473269
60,600,0.004742264747619629,1.004753527081039
60,604,0.005443476140499115,1.0054583187763686
61,100,0.00519995391368866,1.0052134971385802
61,200,0.004406578838825226,1.004416302084193
61,300,0.005060449242591858,1.005073274941333
61,400,0.0047452375292778015,1.004756513998335
61,500,0.00533662736415863,1.00535089252463
61,600,0.004156030714511871,1.0041646789868397
61,604,0.004688739776611328,1.0046997491168763
62,100,0.0042138248682022095,1.0042227155116974
62,200,0.003766462206840515,1.0037735642393313
62,300,0.004326000809669495,1.004335371458778
62,400,0.00396476686000824,1.0039726369457163
62,500,0.004563361406326294,1.0045737893961835
62,600,0.003483213484287262,1.0034892869220218
62,604,0.00392681360244751,1.0039345336367194
63,100,0.0037439092993736267,1.003750926482294
63,200,0.003427833318710327,1.003433715057961
63,300,0.0037134885787963867,1.003720392120271
63,400,0.0036202743649482727,1.0036268354734688
63,500,0.0043978020548820496,1.0044074865780064
63,600,0.0030198991298675537,1.0030244636188537
63,604,0.003656819462776184,1.003663513784556
64,100,0.003619737923145294,1.003626297086224
64,200,0.0035275518894195557,1.0035337810229628
64,300,0.0037498101592063904,1.0037568494932934
64,400,0.004238709807395935,1.00424770584385
64,500,0.011235155165195465,1.0112985065529136
64,600,0.1635722517967224,1.1777104438090662
64,604,0.26402783393859863,1.30216444016156
65,100,0.11317525804042816,1.1198281746431205
65,200,0.10318079590797424,1.108691837904603
65,300,0.07619360089302063,1.0791714824969447
65,400,0.0490577295422554,1.050280981230212
65,500,0.03660733997821808,1.0372856402602593
65,600,0.02107938379049301,1.0213031233327694
65,604,0.02599424123764038,1.0263350380368383
66,100,0.018203027546405792,1.0183697125065845
66,200,0.02727746218442917,1.0276528980280049
66,300,0.017905548214912415,1.0180668136206077
66,400,0.01434200257062912,1.0144453425324795
66,500,0.014346256852149963,1.0144496582777345
66,600,0.013024687767028809,1.0131098784717278
66,604,0.013560488820075989,1.013652849260636
67,100,0.01245417445898056,1.012532050648449
67,200,0.010480672121047974,1.010535786742911
67,300,0.011302553117275238,1.0113666682981517
67,400,0.00857584923505783,1.0086127271746106
67,500,0.008942738175392151,1.00898284392101
67,600,0.0057920292019844055,1.0058088354348524
67,604,0.006622523069381714,1.0066445004637647
68,100,0.007124744355678558,1.0071501857319554
68,200,0.007551431655883789,1.0075800156205625
68,300,0.007005453109741211,1.007030048697244
68,400,0.00623311847448349,1.0062525847816912
68,500,0.006121113896369934,1.0061398861969537
68,600,0.004605777561664581,1.0046164004577758
68,604,0.004960484802722931,1.004972808376002
69,100,0.005378231406211853,1.005392720055532
69,200,0.0054544731974601746,1.00546937591957
69,300,0.005274727940559387,1.0052886638098484
69,400,0.005125120282173157,1.005138276176705
69,500,0.005007810890674591,1.0050203709329861
69,600,0.003919877111911774,1.0039275698784802
69,604,0.00411958247423172,1.0041280796183345
70,100,0.004351012408733368,1.0043604918065634
70,200,0.004399992525577545,1.0044096867055818
70,300,0.004340432584285736,1.004349865905088
70,400,0.004288606345653534,1.0042978155780655
70,500,0.004175879061222076,1.0041846101933425
70,600,0.003404080867767334,1.0034098813309256
70,604,0.0035308152437210083,1.0035370559145873
71,100,0.003604017198085785,1.0036105194771632
71,200,0.00372479110956192,1.0037317367649945
71,300,0.003591582179069519,1.0035980396388622
71,400,0.0035625621676445007,1.0035689156348773
71,500,0.0035141408443450928,1.003520322676437
71,600,0.0029352381825447083,1.0029395502120513
71,604,0.0030068904161453247,1.003011415645619
72,100,0.003067716956138611,1.003072427215149
72,200,0.0031669363379478455,1.0031719563788166
72,300,0.003011375665664673,1.003015914412178
72,400,0.003028102219104767,1.003032691551783
72,500,0.002941913902759552,1.002946245578229
72,600,0.0025678426027297974,1.0025711423343386
72,604,0.002642430365085602,1.0026459246613364
73,100,0.002633720636367798,1.0026371919253625
73,200,0.002685956656932831,1.0026895670702618
73,300,0.002536386251449585,1.00253960560032
73,400,0.0026054605841636658,1.0026088577463415
73,500,0.0025217756628990173,1.002524958013642
73,600,0.002133965492248535,1.0021362440170858
73,604,0.0021835342049598694,1.0021859198518366
74,100,0.0022669732570648193,1.002269544783766
74,200,0.0022275224328041077,1.0022300052040325
74,300,0.0021655037999153137,1.0021678501966738
74,400,0.0021786093711853027,1.0021809842649234
74,500,0.0021396130323410034,1.0021419036376835
74,600,0.001788116991519928,1.0017897166260101
74,604,0.0019251927733421326,1.0019270471467672
75,100,0.0019170567393302917,1.0019188954673954
75,200,0.001865379512310028,1.0018671204149856
75,300,0.001854926347732544,1.0018566477878272
75,400,0.0018978863954544067,1.0018996885217362
75,500,0.0018786340951919556,1.0018803998337762
75,600,0.001545242965221405,1.0015464374683187
75,604,0.0016841813921928406,1.0016856004221966
76,100,0.0016479194164276123,1.0016492779817954
76,200,0.0015879496932029724,1.0015892111529403
76,300,0.0015457868576049805,1.001546982201946
76,400,0.0015203878283500671,1.0015215442038965
76,500,0.0015607327222824097,1.001561951299473
76,600,0.001308634877204895,1.0013094915134597
76,604,0.0014179721474647522,1.0014189779453118
77,100,0.0013442561030387878,1.0013451600202607
77,200,0.0013195797801017761,1.0013204508085882
77,300,0.001347869634628296,1.0013487784191661
77,400,0.0013301819562911987,1.0013310670407072
77,500,0.001365557312965393,1.001366490110901
77,600,0.0011103227734565735,1.001110939409988
77,604,0.0012556910514831543,1.0012564797615824
78,100,0.001169644296169281,1.0011703285968292
78,200,0.0011185556650161743,1.0011191814817193
78,300,0.0012050271034240723,1.0012057534403067
78,400,0.0011447221040725708,1.001145377548497
78,500,0.0011772289872169495,1.001177922193255
78,600,0.0009799748659133911,1.000980455198174
78,604,0.0010987073183059692,1.0010993111183046
79,100,0.0009911581873893738,1.0009916495469906
79,200,0.0009766891598701477,1.0009771662760465
79,300,0.0010174736380577087,1.0010179914399615
79,400,0.0009630396962165833,1.000963503567842
79,500,0.001159384846687317,1.0011600571931096
79,600,0.0009598210453987122,1.0009602818210273
79,604,0.0010071620345115662,1.0010076693925096
80,100,0.0011219009757041931,1.0011225305420188
80,200,0.041921958327293396,1.0428130926969783
80,300,0.1245441883802414,1.1326320685309834
80,400,0.1419459581375122,1.152514362831291
80,500,0.10110815614461899,1.1063962988505867
80,600,0.09608948230743408,1.1008575668620204
80,604,0.035753749310970306,1.036400600702954
81,100,0.05409418046474457,1.0555840128666418
81,200,0.026953794062137604,1.0273203333673255
81,300,0.019314594566822052,1.0195023280660291
81,400,0.019589051604270935,1.0197821760560308
81,500,0.012380190193653107,1.0124571419796269
81,600,0.010539717972278595,1.010595456450245
81,604,0.023645445704460144,1.0239272157320523
82,100,0.01375008374452591,1.0138450509156633
82,200,0.006742008030414581,1.0067647865287215
82,300,0.007966406643390656,1.007998222891734
82,400,0.006246797740459442,1.006266349672584
82,500,0.004693895578384399,1.004704929162978
82,600,0.004671849310398102,1.004682779413023
82,604,0.004117876291275024,1.0041263663935804
83,100,0.004570066928863525,1.0045805256109535
83,200,0.004468537867069244,1.0044785366701998
83,300,0.00379122793674469,1.0037984237321387
83,400,0.0035635605454444885,1.0035699175763035
83,500,0.003634825348854065,1.0036414393376492
83,600,0.0034360364079475403,1.0034419463480304
83,604,0.0032515227794647217,1.003256814713718
84,100,0.0034369975328445435,1.0034429107815312
84,200,0.0032707378268241882,1.0032760925261377
84,300,0.0029371529817581177,1.0029414706417517
84,400,0.002842515707015991,1.0028465594853817
84,500,0.002972707152366638,1.0029771300278254
84,600,0.0026641711592674255,1.0026677232169798
84,604,0.002560839056968689,1.0025641208060523
85,100,0.0027673766016960144,1.002771209323036
85,200,0.002570532262325287,1.0025738389130583
85,300,0.002350814640522003,1.0023535799717616
85,400,0.002419009804725647,1.0024219379695538
85,500,0.002472616732120514,1.0024756761699585
85,600,0.002139158546924591,1.0021414481789066
85,604,0.0021962448954582214,1.0021986584078433
86,100,0.002294473350048065,1.0022971076684308
86,200,0.002032354474067688,1.0020344211062278
86,300,0.0019093528389930725,1.0019111768138107
86,400,0.002042829990386963,1.0020449179891384
86,500,0.0020724907517433167,1.0020746398451037
86,600,0.0017648786306381226,1.0017664369455392
86,604,0.0018969476222991943,1.0018987479656458
87,100,0.0019129514694213867,1.0019147823283456
87,200,0.0016441196203231812,1.001645471926002
87,300,0.0015940293669700623,1.0015953005071032
87,400,0.001714453101158142,1.0017159236161324
87,500,0.0017891377210617065,1.0017907391828904
87,600,0.0014622434973716736,1.0014633130966692
87,604,0.0016464963555335999,1.0016478525748926
88,100,0.0016245990991592407,1.0016259194752062
88,200,0.0013825520873069763,1.001383508253043
88,300,0.0013995468616485596,1.0014005266844068
88,400,0.0014489665627479553,1.0014500168220002
88,500,0.0015562176704406738,1.001557429205549
88,600,0.0012430399656295776,1.0012438128600207
88,604,0.0014224499464035034,1.0014234621081881
89,100,0.0013616234064102173,1.0013625508364496
89,200,0.0011799708008766174,1.0011806672403212
89,300,0.0011704042553901672,1.001171089445741
89,400,0.0012263581156730652,1.001227110400279
89,500,0.0013008490204811096,1.001301695491572
89,600,0.0010639429092407227,1.0010645090972772
89,604,0.0012184828519821167,1.001219225503818
90,100,0.0011446401476860046,1.001145295498243
90,200,0.001020081341266632,1.0010206018011936
90,300,0.0010220035910606384,1.0010225260146886
90,400,0.0010352954268455505,1.0010358315301484
90,500,0.001098543405532837,1.0010991470253536
90,600,0.0009054318070411682,1.000905841834161
90,604,0.0010487809777259827,1.0010493311408124
91,100,0.0009689256548881531,1.0009693952149945
91,200,0.0008521080017089844,1.0008524711488718
91,300,0.0008706897497177124,1.0008710689100735
91,400,0.0008796975016593933,1.0008800845489931
91,500,0.0009570196270942688,1.0009574777164993
91,600,0.0007730722427368164,1.0007733711401012
91,604,0.0009125247597694397,1.0009129412371605
92,100,0.0008250623941421509,1.0008254028517458
92,200,0.000743083655834198,1.000743359810892
92,300,0.000743962824344635,1.0007442396333275
92,400,0.0007452145218849182,1.0007454922632146
92,500,0.0008360445499420166,1.0008363941326022
92,600,0.0006681308150291443,1.0006683540641392
92,604,0.0007865726947784424,1.0007868821242047
93,100,0.0006890445947647095,1.0006892820405253
93,200,0.0005998015403747559,1.0005999814572883
